country_code,period,period_label,indicator,value,unit,source,fetched_at
AR,2025-03-01,Recreación y cultura (202503),indec_09_variacion_interanual,52.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Educación (202503),indec_10_indice,7275.3457,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Educación (202503),indec_10_variacion_mensual,21.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Educación (202503),indec_10_variacion_interanual,99.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Restaurantes y hoteles (202503),indec_11_indice,9702.5819,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Restaurantes y hoteles (202503),indec_11_variacion_mensual,3.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Restaurantes y hoteles (202503),indec_11_variacion_interanual,76.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Bienes y servicios varios (202503),indec_12_indice,8084.5484,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Bienes y servicios varios (202503),indec_12_variacion_mensual,3.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,Bienes y servicios varios (202503),indec_12_variacion_interanual,44.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Estacional_indice,7971.2748,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Estacional_variacion_mensual,8.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Estacional_variacion_interanual,44.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Núcleo_indice,8492.1966,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Núcleo_variacion_mensual,3.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Núcleo_variacion_interanual,51.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Regulados_indice,8129.994,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Regulados_variacion_mensual,3.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_Regulados_variacion_interanual,83.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_B_indice,8629.4258,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_B_variacion_mensual,3.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_B_variacion_interanual,41.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_S_indice,7844.6013,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_S_variacion_mensual,4.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-03-01,nan (202503),indec_S_variacion_interanual,99.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,NIVEL GENERAL (202504),indec_0_indice,8585.6078,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,NIVEL GENERAL (202504),indec_0_variacion_mensual,2.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,NIVEL GENERAL (202504),indec_0_variacion_interanual,47.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Alimentos y bebidas no alcohólicas (202504),indec_01_indice,9318.2093,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Alimentos y bebidas no alcohólicas (202504),indec_01_variacion_mensual,2.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Alimentos y bebidas no alcohólicas (202504),indec_01_variacion_interanual,41.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Bebidas alcohólicas y tabaco (202504),indec_02_indice,6440.2537,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Bebidas alcohólicas y tabaco (202504),indec_02_variacion_mensual,2.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Bebidas alcohólicas y tabaco (202504),indec_02_variacion_interanual,43.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Prendas de vestir y calzado (202504),indec_03_indice,7385.4063,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Prendas de vestir y calzado (202504),indec_03_variacion_mensual,3.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Prendas de vestir y calzado (202504),indec_03_variacion_interanual,36.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,"Vivienda, agua, electricidad, gas y otros combustibles (202504)",indec_04_indice,8435.1033,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,"Vivienda, agua, electricidad, gas y otros combustibles (202504)",indec_04_variacion_mensual,1.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,"Vivienda, agua, electricidad, gas y otros combustibles (202504)",indec_04_variacion_interanual,87.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Equipamiento y mantenimiento del hogar (202504),indec_05_indice,7437.0978,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Equipamiento y mantenimiento del hogar (202504),indec_05_variacion_mensual,0.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Equipamiento y mantenimiento del hogar (202504),indec_05_variacion_interanual,29.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Salud (202504),indec_06_indice,9641.606,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Salud (202504),indec_06_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Salud (202504),indec_06_variacion_interanual,42.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Transporte (202504),indec_07_indice,8644.5585,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Transporte (202504),indec_07_variacion_mensual,1.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Transporte (202504),indec_07_variacion_interanual,37.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Comunicación (202504),indec_08_indice,7577.0727,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Comunicación (202504),indec_08_variacion_mensual,2.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Comunicación (202504),indec_08_variacion_interanual,53.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Recreación y cultura (202504),indec_09_indice,7676.2045,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Recreación y cultura (202504),indec_09_variacion_mensual,4.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Recreación y cultura (202504),indec_09_variacion_interanual,47.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Educación (202504),indec_10_indice,7455.8399,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Educación (202504),indec_10_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Educación (202504),indec_10_variacion_interanual,88.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Restaurantes y hoteles (202504),indec_11_indice,10102.2226,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Restaurantes y hoteles (202504),indec_11_variacion_mensual,4.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Restaurantes y hoteles (202504),indec_11_variacion_interanual,70.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Bienes y servicios varios (202504),indec_12_indice,8290.2259,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Bienes y servicios varios (202504),indec_12_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,Bienes y servicios varios (202504),indec_12_variacion_interanual,40.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Estacional_indice,8121.3082,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Estacional_variacion_mensual,1.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Estacional_variacion_interanual,33.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Núcleo_indice,8765.1966,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Núcleo_variacion_mensual,3.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Núcleo_variacion_interanual,46.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Regulados_indice,8273.8986,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Regulados_variacion_mensual,1.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_Regulados_variacion_interanual,57.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_B_indice,8862.2757,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_B_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_B_variacion_interanual,37.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_S_indice,8081.0711,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_S_variacion_mensual,3.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-04-01,nan (202504),indec_S_variacion_interanual,76.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,NIVEL GENERAL (202505),indec_0_indice,8714.4871,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,NIVEL GENERAL (202505),indec_0_variacion_mensual,1.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,NIVEL GENERAL (202505),indec_0_variacion_interanual,43.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Alimentos y bebidas no alcohólicas (202505),indec_01_indice,9365.3121,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Alimentos y bebidas no alcohólicas (202505),indec_01_variacion_mensual,0.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Alimentos y bebidas no alcohólicas (202505),indec_01_variacion_interanual,35.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Bebidas alcohólicas y tabaco (202505),indec_02_indice,6477.8365,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Bebidas alcohólicas y tabaco (202505),indec_02_variacion_mensual,0.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Bebidas alcohólicas y tabaco (202505),indec_02_variacion_interanual,35.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Prendas de vestir y calzado (202505),indec_03_indice,7453.7558,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Prendas de vestir y calzado (202505),indec_03_variacion_mensual,0.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Prendas de vestir y calzado (202505),indec_03_variacion_interanual,33.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,"Vivienda, agua, electricidad, gas y otros combustibles (202505)",indec_04_indice,8641.5515,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,"Vivienda, agua, electricidad, gas y otros combustibles (202505)",indec_04_variacion_mensual,2.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,"Vivienda, agua, electricidad, gas y otros combustibles (202505)",indec_04_variacion_interanual,86.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Equipamiento y mantenimiento del hogar (202505),indec_05_indice,7540.4993,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Equipamiento y mantenimiento del hogar (202505),indec_05_variacion_mensual,1.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Equipamiento y mantenimiento del hogar (202505),indec_05_variacion_interanual,27.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Salud (202505),indec_06_indice,9905.8259,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Salud (202505),indec_06_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Salud (202505),indec_06_variacion_interanual,45.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Transporte (202505),indec_07_indice,8676.0013,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Transporte (202505),indec_07_variacion_mensual,0.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Transporte (202505),indec_07_variacion_interanual,32.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Comunicación (202505),indec_08_indice,7889.7331,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Comunicación (202505),indec_08_variacion_mensual,4.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Comunicación (202505),indec_08_variacion_interanual,47.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Recreación y cultura (202505),indec_09_indice,7807.3673,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Recreación y cultura (202505),indec_09_variacion_mensual,1.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Recreación y cultura (202505),indec_09_variacion_interanual,43.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Educación (202505),indec_10_indice,7595.3193,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Educación (202505),indec_10_variacion_mensual,1.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Educación (202505),indec_10_variacion_interanual,77.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Restaurantes y hoteles (202505),indec_11_indice,10406.4718,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Restaurantes y hoteles (202505),indec_11_variacion_mensual,3.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Restaurantes y hoteles (202505),indec_11_variacion_interanual,66.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Bienes y servicios varios (202505),indec_12_indice,8504.0579,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Bienes y servicios varios (202505),indec_12_variacion_mensual,2.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,Bienes y servicios varios (202505),indec_12_variacion_interanual,38.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Estacional_indice,7899.4762,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Estacional_variacion_mensual,-2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Estacional_variacion_interanual,21.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Núcleo_indice,8957.7912,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Núcleo_variacion_mensual,2.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Núcleo_variacion_interanual,44.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Regulados_indice,8382.4957,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Regulados_variacion_mensual,1.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_Regulados_variacion_interanual,53.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_B_indice,8942.4266,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_B_variacion_mensual,0.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_B_variacion_interanual,33.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_S_indice,8302.8934,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_S_variacion_mensual,2.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-05-01,nan (202505),indec_S_variacion_interanual,72.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,NIVEL GENERAL (202506),indec_0_indice,8855.5681,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,NIVEL GENERAL (202506),indec_0_variacion_mensual,1.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,NIVEL GENERAL (202506),indec_0_variacion_interanual,39.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Alimentos y bebidas no alcohólicas (202506),indec_01_indice,9418.0826,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Alimentos y bebidas no alcohólicas (202506),indec_01_variacion_mensual,0.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Alimentos y bebidas no alcohólicas (202506),indec_01_variacion_interanual,32.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Bebidas alcohólicas y tabaco (202506),indec_02_indice,6658.8334,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Bebidas alcohólicas y tabaco (202506),indec_02_variacion_mensual,2.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Bebidas alcohólicas y tabaco (202506),indec_02_variacion_interanual,36.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Prendas de vestir y calzado (202506),indec_03_indice,7490.0195,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Prendas de vestir y calzado (202506),indec_03_variacion_mensual,0.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Prendas de vestir y calzado (202506),indec_03_variacion_interanual,30.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,"Vivienda, agua, electricidad, gas y otros combustibles (202506)",indec_04_indice,8939.0041,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,"Vivienda, agua, electricidad, gas y otros combustibles (202506)",indec_04_variacion_mensual,3.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,"Vivienda, agua, electricidad, gas y otros combustibles (202506)",indec_04_variacion_interanual,69.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Equipamiento y mantenimiento del hogar (202506),indec_05_indice,7683.5823,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Equipamiento y mantenimiento del hogar (202506),indec_05_variacion_mensual,1.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Equipamiento y mantenimiento del hogar (202506),indec_05_variacion_interanual,26.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Salud (202506),indec_06_indice,10119.3057,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Salud (202506),indec_06_variacion_mensual,2.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Salud (202506),indec_06_variacion_interanual,41.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Transporte (202506),indec_07_indice,8816.3323,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Transporte (202506),indec_07_variacion_mensual,1.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Transporte (202506),indec_07_variacion_interanual,29.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Comunicación (202506),indec_08_indice,8030.954,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Comunicación (202506),indec_08_variacion_mensual,1.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Comunicación (202506),indec_08_variacion_interanual,42.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Recreación y cultura (202506),indec_09_indice,8000.1427,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Recreación y cultura (202506),indec_09_variacion_mensual,2.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Recreación y cultura (202506),indec_09_variacion_interanual,39.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Educación (202506),indec_10_indice,7875.8853,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Educación (202506),indec_10_variacion_mensual,3.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Educación (202506),indec_10_variacion_interanual,74.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Restaurantes y hoteles (202506),indec_11_indice,10624.8993,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Restaurantes y hoteles (202506),indec_11_variacion_mensual,2.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Restaurantes y hoteles (202506),indec_11_variacion_interanual,60.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Bienes y servicios varios (202506),indec_12_indice,8588.9464,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Bienes y servicios varios (202506),indec_12_variacion_mensual,1.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,Bienes y servicios varios (202506),indec_12_variacion_interanual,35.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Estacional_indice,7882.5607,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Estacional_variacion_mensual,-0.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Estacional_variacion_interanual,15.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Núcleo_indice,9111.304,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Núcleo_variacion_mensual,1.7,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Núcleo_variacion_interanual,42.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Regulados_indice,8569.0645,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Regulados_variacion_mensual,2.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_Regulados_variacion_interanual,45.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_B_indice,9017.1201,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_B_variacion_mensual,0.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_B_variacion_interanual,30.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_S_indice,8566.1693,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_S_variacion_mensual,3.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-06-01,nan (202506),indec_S_variacion_interanual,63.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,NIVEL GENERAL (202507),indec_0_indice,9023.973,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,NIVEL GENERAL (202507),indec_0_variacion_mensual,1.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,NIVEL GENERAL (202507),indec_0_variacion_interanual,36.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Alimentos y bebidas no alcohólicas (202507),indec_01_indice,9596.7407,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Alimentos y bebidas no alcohólicas (202507),indec_01_variacion_mensual,1.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Alimentos y bebidas no alcohólicas (202507),indec_01_variacion_interanual,30.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Bebidas alcohólicas y tabaco (202507),indec_02_indice,6701.1649,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Bebidas alcohólicas y tabaco (202507),indec_02_variacion_mensual,0.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Bebidas alcohólicas y tabaco (202507),indec_02_variacion_interanual,29.4,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Prendas de vestir y calzado (202507),indec_03_indice,7420.9382,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Prendas de vestir y calzado (202507),indec_03_variacion_mensual,-0.9,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Prendas de vestir y calzado (202507),indec_03_variacion_interanual,27.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,"Vivienda, agua, electricidad, gas y otros combustibles (202507)",indec_04_indice,9071.797,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,"Vivienda, agua, electricidad, gas y otros combustibles (202507)",indec_04_variacion_mensual,1.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,"Vivienda, agua, electricidad, gas y otros combustibles (202507)",indec_04_variacion_interanual,62.0,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Equipamiento y mantenimiento del hogar (202507),indec_05_indice,7801.8271,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Equipamiento y mantenimiento del hogar (202507),indec_05_variacion_mensual,1.5,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Equipamiento y mantenimiento del hogar (202507),indec_05_variacion_interanual,24.2,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Salud (202507),indec_06_indice,10234.5966,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Salud (202507),indec_06_variacion_mensual,1.1,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Salud (202507),indec_06_variacion_interanual,35.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Transporte (202507),indec_07_indice,9061.1273,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Transporte (202507),indec_07_variacion_mensual,2.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Transporte (202507),indec_07_variacion_interanual,29.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Comunicación (202507),indec_08_indice,8214.616,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Comunicación (202507),indec_08_variacion_mensual,2.3,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Comunicación (202507),indec_08_variacion_interanual,40.6,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Recreación y cultura (202507),indec_09_indice,8384.8501,indice,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Recreación y cultura (202507),indec_09_variacion_mensual,4.8,%,indec,2026-08-05T21:48:05.576542+00:00
AR,2025-07-01,Recreación y cultura (202507),indec_09_variacion_interanual,38.4,%,indec,2026-08-05T21:48:05.576542+00:00
